 1.000000+3 9.137400-6 1.050000+3 9.036240-6 1.100000+3 8.930040-6   4 3261  109
 1.150000+3 8.820480-6 1.200000+3 8.739040-6 1.275000+3 8.797810-6   4 3261  110
 1.350000+3 8.709090-6 1.425000+3 8.555210-6 1.500000+3 8.458910-6   4 3261  111
 1.600000+3 8.350490-6 1.700000+3 8.204830-6 1.800000+3 8.076000-6   4 3261  112
 1.900000+3 7.977420-6 2.000000+3 7.863460-6 2.100000+3 7.755330-6   4 3261  113
 2.200000+3 7.661480-6 2.300000+3 7.551350-6 2.400000+3 7.406650-6   4 3261  114
 2.550000+3 7.292650-6 2.700000+3 7.165670-6 2.800000+3 7.037150-6   4 3261  115
 3.000000+3 6.874250-6 3.200000+3 6.700850-6 3.400000+3 6.569700-6   4 3261  116
 3.600000+3 6.439600-6 3.800000+3 6.297640-6 4.000000+3 6.143360-6   4 3261  117
 4.250000+3 6.003160-6 4.500000+3 5.862960-6 4.750000+3 5.737360-6   4 3261  118
 5.000000+3 5.749720-6 5.250000+3 5.556720-6 5.500000+3 5.124840-6   4 3261  119
 5.750000+3 4.964120-6 6.000000+3 4.861640-6 6.300000+3 4.971870-6   4 3261  120
 6.600000+3 4.910300-6 6.900000+3 4.830340-6 7.200000+3 4.694030-6   4 3261  121
 7.600000+3 4.570430-6 8.000000+3 4.442330-6 8.400000+3 4.334810-6   4 3261  122
 8.800000+3 4.237300-6 9.200000+3 4.154880-6 9.600000+3 4.064750-6   4 3261  123
 1.000000+4 3.963750-6 1.050000+4 3.854870-6 1.100000+4 3.760970-6   4 3261  124
 1.150000+4 3.677770-6 1.200000+4 3.580190-6 1.275000+4 3.463620-6   4 3261  125
 1.350000+4 3.354960-6 1.425000+4 3.260000-6 1.500000+4 3.165000-6   4 3261  126
 1.600000+4 3.061500-6 1.700000+4 2.963500-6 1.800000+4 2.877970-6   4 3261  127
 1.900000+4 2.812860-6 2.000000+4 2.746100-6 2.100000+4 2.689270-6   4 3261  128
 2.200000+4 2.623200-6 2.300000+4 2.538440-6 2.400000+4 2.449020-6   4 3261  129
 2.550000+4 2.342680-6 2.700000+4 2.345900-6 2.800000+4 2.519170-6   4 3261  130
 3.000000+4 2.384420-6 3.200000+4 1.998980-6 3.400000+4 1.225490-6   4 3261  131
 3.600000+4 1.435070-6 3.800000+4 1.548400-6 4.000000+4 1.649050-6   4 3261  132
 4.250000+4 1.683870-6 4.500000+4 1.675370-6 4.750000+4 1.627420-6   4 3261  133
 5.000000+4 1.591670-6 5.250000+4 1.557910-6 5.500000+4 1.525010-6   4 3261  134
 5.750000+4 1.489450-6 6.000000+4 1.446510-6 6.300000+4 1.405260-6   4 3261  135
 6.600000+4 1.432180-6 6.900000+4 1.431960-6 7.200000+4 1.394710-6   4 3261  136
 7.600000+4 1.345350-6 8.000000+4 1.248050-6 8.400000+4 1.105190-6   4 3261  137
 8.800000+4 9.687170-7 9.200000+4 9.433830-7 9.600000+4 9.908330-7   4 3261  138
 1.000000+5 1.064710-6 1.050000+5 1.070210-6 1.100000+5 1.057620-6   4 3261  139
 1.150000+5 9.568560-7 1.200000+5 9.991350-7 1.275000+5 1.071100-6   4 3261  140
 1.350000+5 9.685800-7 1.425000+5 8.266190-7 1.500000+5 7.864420-7   4 3261  141
 1.600000+5 7.875280-7 1.700000+5 8.141830-7 1.800000+5 8.193150-7   4 3261  142
 1.900000+5 7.959720-7 2.000000+5 7.306110-7 2.100000+5 7.010580-7   4 3261  143
 2.200000+5 6.915540-7 2.300000+5 6.845160-7 2.400000+5 6.799330-7   4 3261  144
 2.550000+5 6.872860-7 2.700000+5 6.681190-7 2.800000+5 5.969540-7   4 3261  145
 3.000000+5 5.763140-7 3.200000+5 5.684490-7 3.400000+5 6.037450-7   4 3261  146
 3.600000+5 4.351660-7 3.800000+5 2.756930-7 4.000000+5 2.676230-7   4 3261  147
 4.250000+5 2.575120-7 4.500000+5 4.833440-7 4.750000+5 4.328430-7   4 3261  148
 5.000000+5 8.038110-7 5.250000+5 7.631670-7 5.500000+5 3.898970-7   4 3261  149
 5.750000+5 3.850140-7 6.000000+5 3.928160-7 6.300000+5 3.694490-7   4 3261  150
 6.600000+5 3.639460-7 6.900000+5 3.617830-7 7.200000+5 3.507650-7   4 3261  151
 7.600000+5 3.282550-7 8.000000+5 3.082620-7 8.400000+5 3.010520-7   4 3261  152
 8.800000+5 2.930050-7 9.200000+5 2.858500-7 9.600000+5 2.765300-7   4 3261  153
 1.000000+6 2.622560-7 1.100000+6 2.370770-7 1.200000+6 2.204010-7   4 3261  154
 1.300000+6 2.066180-7 1.400000+6 1.953470-7 1.500000+6 1.853970-7   4 3261  155
 1.600000+6 1.681760-7 1.700000+6 1.563760-7 1.800000+6 1.481280-7   4 3261  156
 1.900000+6 1.397890-7 2.000000+6 1.319300-7 2.100000+6 1.200010-7   4 3261  157
 2.200000+6 1.085170-7 2.300000+6 1.031690-7 2.400000+6 9.977360-8   4 3261  158
 2.500000+6 9.101350-8 2.600000+6 8.240910-8 2.700000+6 7.274440-8   4 3261  159
 2.800000+6 6.337900-8 2.900000+6 5.649560-8 3.000000+6 5.379750-8   4 3261  160
 3.100000+6 4.577250-8 3.200000+6 4.036510-8 3.300000+6 3.684640-8   4 3261  161
 3.400000+6 3.457120-8 3.500000+6 3.253050-8 3.600000+6 3.059530-8   4 3261  162
 3.700000+6 2.873660-8 3.800000+6 2.682650-8 3.900000+6 2.492590-8   4 3261  163
 4.000000+6 2.324180-8 4.100000+6 2.169350-8 4.200000+6 2.017680-8   4 3261  164
 4.300000+6 1.877000-8 4.400000+6 1.763100-8 4.500000+6 1.649840-8   4 3261  165
 4.600000+6 1.530000-8 4.700000+6 1.415390-8 4.800000+6 1.312740-8   4 3261  166
 4.900000+6 1.199080-8 5.000000+6 1.107070-8 5.100000+6 1.037100-8   4 3261  167
 5.200000+6 9.703870-9 5.300000+6 9.135240-9 5.400000+6 8.613400-9   4 3261  168
 5.500000+6 8.199080-9 5.600000+6 7.734660-9 5.700000+6 7.252780-9   4 3261  169
 5.800000+6 6.575430-9 5.900000+6 5.990730-9 6.000000+6 5.506870-9   4 3261  170
 6.100000+6 5.094690-9 6.200000+6 4.716450-9 6.300000+6 4.345620-9   4 3261  171
 6.400000+6 4.006410-9 6.500000+6 3.741350-9 6.600000+6 3.467580-9   4 3261  172
 6.700000+6 3.194690-9 6.800000+6 2.974330-9 6.900000+6 2.756890-9   4 3261  173
 7.000000+6 2.570270-9 7.100000+6 2.402810-9 7.200000+6 2.246090-9   4 3261  174
 7.300000+6 2.088110-9 7.400000+6 1.919460-9 7.500000+6 1.775170-9   4 3261  175
 7.600000+6 1.653380-9 7.700000+6 1.534210-9 7.800000+6 1.422130-9   4 3261  176
 7.900000+6 1.316550-9 8.000000+6 1.218170-9 8.100000+6 1.126030-9   4 3261  177
 8.200000+6 1.041080-9 8.300000+6 9.61106-10 8.400000+6 8.86679-10   4 3261  178
 8.500000+6 8.18344-10 8.600000+6 7.55290-10 8.700000+6 6.98024-10   4 3261  179
 8.800000+6 6.44544-10 8.900000+6 5.96857-10 9.000000+6 5.51945-10   4 3261  180
 9.100000+6 5.11999-10 9.200000+6 4.73510-10 9.300000+6 4.38732-10   4 3261  181
 9.400000+6 4.05949-10 9.500000+6 3.75239-10 9.600000+6 3.47857-10   4 3261  182
 9.700000+6 3.22304-10 9.800000+6 2.99464-10 9.900000+6 2.76873-10   4 3261  183
 1.000000+7 2.54516-10 1.010000+7 2.35793-10 1.020000+7 2.18705-10   4 3261  184
 1.030000+7 2.04017-10 1.040000+7 1.89128-10 1.050000+7 1.74663-10   4 3261  185
 1.060000+7 1.61891-10 1.070000+7 1.49676-10 1.080000+7 1.39017-10   4 3261  186
 1.090000+7 1.28724-10 1.100000+7 1.18708-10 1.110000+7 1.09877-10   4 3261  187
 1.120000+7 1.01582-10 1.130000+7 9.40203-11 1.140000+7 8.73158-11   4 3261  188
 1.150000+7 8.07175-11 1.160000+7 7.45281-11 1.170000+7 6.90786-11   4 3261  189
 1.180000+7 6.37851-11 1.190000+7 5.90621-11 1.200000+7 5.47496-11   4 3261  190
 1.210000+7 5.05216-11 1.220000+7 4.65418-11 1.230000+7 4.31179-11   4 3261  191
 1.240000+7 3.97933-11 1.250000+7 3.68524-11 1.260000+7 3.42469-11   4 3261  192
 1.270000+7 3.16715-11 1.280000+7 2.92359-11 1.290000+7 2.71389-11   4 3261  193
 1.300000+7 2.51117-11 1.310000+7 2.31856-11 1.320000+7 2.15487-11   4 3261  194
 1.330000+7 1.99375-11 1.340000+7 1.83597-11 1.350000+7 1.68659-11   4 3261  195
 1.360000+7 1.56196-11 1.370000+7 1.43996-11 1.380000+7 1.33276-11   4 3261  196
 1.390000+7 1.24183-11 1.400000+7 1.14913-11 1.410000+7 1.05813-11   4 3261  197
 1.420000+7 9.75713-12 1.430000+7 9.03792-12 1.440000+7 8.33314-12   4 3261  198
 1.450000+7 7.68364-12 1.460000+7 7.14872-12 1.470000+7 6.61744-12   4 3261  199
 1.480000+7 6.09657-12 1.490000+7 5.63313-12 1.500000+7 5.22716-12   4 3261  200
 1.510000+7 4.82704-12 1.520000+7 4.43461-12 1.530000+7 4.09233-12   4 3261  201
 1.540000+7 3.79297-12 1.550000+7 3.49923-12 1.560000+7 3.21641-12   4 3261  202
 1.570000+7 2.99642-12 1.580000+7 2.77962-12 1.590000+7 2.56678-12   4 3261  203
 1.600000+7 2.35995-12 1.610000+7 2.18901-12 1.620000+7 2.02953-12   4 3261  204
 1.630000+7 1.87290-12 1.640000+7 1.72065-12 1.650000+7 1.59872-12   4 3261  205
 1.660000+7 1.48219-12 1.670000+7 1.36769-12 1.680000+7 1.25518-12   4 3261  206
 1.690000+7 1.16057-12 1.700000+7 1.07532-12 1.710000+7 9.91288-13   4 3261  207
 1.720000+7 9.08670-13 1.730000+7 8.65713-13 1.740000+7 7.97908-13   4 3261  208
 1.750000+7 7.11905-13 1.760000+7 6.27341-13 1.770000+7 5.23048-13   4 3261  209
 1.780000+7 3.89124-13 1.790000+7 3.09246-13 1.800000+7 0.000000+0   4 3261  210
 0.000000+0 0.000000+0          0          0          0          0   4 3  099999
 0.000000+0 0.000000+0          0          0          0          0   4 0  0    0
 0.000000+0 0.000000+0          0          0          0          0   0 0  0    0
 5.000000+0 0.000000+0         -1          0         34          0   5 1451    1
 0.000000+0 0.000000+0          0          0          0          6   5 1451    2
 1.000000+0 1.800000+7          0          0         10       2002   5 1451    3
 0.000000+0 0.000000+0          1          0         11          2   5 1451    4
                                                                     5 1451    5
 CFRMF = COUPLED FAST REACTIVITY MEASUREMENT FACILITY (IDAHO)        5 1451    6
----IRDF-2002         MATERIAL    5         REVISION S               5 1451    7
-----INCIDENT NEUTRON DATA                                           5 1451    8
------ENDF-6 FORMAT                                                  5 1451    9
        REF. J.GRUNDL AND C.EISENHAUER, BENCHMARK NEUTRON FIELDS     5 1451   10
        FOR REACTOR DOSIMETRY, PP. 53-104 IN VOL. I OF IAEA-208,     5 1451   11
        INTERNATIONAL ATOMIC ENERGY AGENCY (1978)                    5 1451   12
 CONVERTED TO THE ENDF-6 FORMAT AT THE NUCLEAR DATA SECTION          5 1451   13
                                         IAEA, VIENNA, AUSTRIA       5 1451   14
                                                                     5 1451   15
                                1        451         17          0   5 1451   16
                                3        261        157          0   5 1451   17
 0.000000+0 0.000000+0          0          0          0          0   5 1  099999
 0.000000+0 0.000000+0          0          0          0          0   5 0  0    0
 5.000000+0 0.000000+0          0         99          0          0   5 3261    1
 0.000000+0 0.000000+0          0          0          1        461   5 3261    2
        461          1                                               5 3261    3
 1.000000-4 0.000000+0 4.000000-1 4.22219-14 4.250000-1 9.19457-14   5 3261    4
 4.500000-1 8.69731-14 4.750000-1 8.25112-14 5.000000-1 7.84846-14   5 3261    5
 5.250000-1 1.53326-13 5.500000-1 5.74823-13 5.750000-1 9.75108-13   5 3261    6
 6.000000-1 1.35860-12 6.300000-1 1.71928-12 6.600000-1 3.79692-12   5 3261    7
 6.900000-1 1.07868-11 7.200000-1 1.33101-11 7.600000-1 1.57640-11   5 3261    8
 8.000000-1 1.78274-11 8.400000-1 1.77956-11 8.800000-1 5.60154-12   5 3261    9
 9.200000-1 1.42206-11 9.600000-1 2.17919-11 1.000000+0 2.92044-11   5 3261   10
 1.050000+0 3.63359-11 1.100000+0 2.49685-11 1.150000+0 3.25781-11   5 3261   11
 1.200000+0 6.80869-11 1.275000+0 1.04161-10 1.350000+0 1.34212-10   5 3261   12
 1.425000+0 9.91923-11 1.500000+0 2.84900-10 1.600000+0 5.07904-10   5 3261   13
 1.700000+0 6.92173-10 1.800000+0 5.52879-10 1.900000+0 9.13811-10   5 3261   14
 2.000000+0 1.750260-9 2.100000+0 2.468610-9 2.200000+0 3.088020-9   5 3261   15
 2.300000+0 3.306630-9 2.400000+0 4.287690-9 2.550000+0 7.842360-9   5 3261   16
 2.700000+0 1.036400-8 2.800000+0 1.290730-8 3.000000+0 1.238380-8   5 3261   17
 3.200000+0 1.915590-8 3.400000+0 2.686800-8 3.600000+0 3.327940-8   5 3261   18
 3.800000+0 4.538010-8 4.000000+0 6.099760-8 4.250000+0 6.374770-8   5 3261   19
 4.500000+0 6.587090-8 4.750000+0 6.749690-8 5.000000+0 4.799670-8   5 3261   20
 5.250000+0 4.922640-8 5.500000+0 5.441600-8 5.750000+0 5.886040-8   5 3261   21
 6.000000+0 6.301030-8 6.300000+0 4.233290-8 6.600000+0 3.629120-8   5 3261   22
 6.900000+0 7.146440-8 7.200000+0 1.069050-7 7.600000+0 1.415820-7   5 3261   23
 8.000000+0 1.759260-7 8.400000+0 3.044730-7 8.800000+0 4.523950-7   5 3261   24
 9.200000+0 5.809150-7 9.600000+0 6.932040-7 1.000000+1 8.024270-7   5 3261   25
 1.050000+1 9.184060-7 1.100000+1 1.102670-6 1.150000+1 1.274530-6   5 3261   26
 1.200000+1 1.456770-6 1.275000+1 1.638660-6 1.350000+1 2.252850-6   5 3261   27
 1.425000+1 2.367390-6 1.500000+1 2.262770-6 1.600000+1 2.154710-6   5 3261   28
 1.700000+1 1.402550-6 1.800000+1 6.160170-7 1.900000+1 9.116010-7   5 3261   29
 2.000000+1 1.162800-6 2.100000+1 1.377220-6 2.200000+1 2.136560-6   5 3261   30
 2.300000+1 3.255070-6 2.400000+1 3.553890-6 2.550000+1 3.848790-6   5 3261   31
 2.700000+1 4.050850-6 2.800000+1 3.963220-6 3.000000+1 3.862670-6   5 3261   32
 3.200000+1 4.005810-6 3.400000+1 4.111550-6 3.600000+1 3.896690-6   5 3261   33
 3.800000+1 3.819450-6 4.000000+1 4.396110-6 4.250000+1 4.923270-6   5 3261   34
 4.500000+1 5.352480-6 4.750000+1 7.401090-6 5.000000+1 7.738250-6   5 3261   35
 5.250000+1 7.756260-6 5.500000+1 7.756540-6 5.750000+1 7.742210-6   5 3261   36
 6.000000+1 6.234180-6 6.300000+1 5.209200-6 6.600000+1 5.614200-6   5 3261   37
 6.900000+1 5.958180-6 7.200000+1 6.293520-6 7.600000+1 7.601300-6   5 3261   38
 8.000000+1 1.021980-5 8.400000+1 1.009660-5 8.800000+1 9.968710-6   5 3261   39
 9.200000+1 9.838380-6 9.600000+1 9.707020-6 1.000000+2 6.468170-6   5 3261   40
 1.050000+2 5.763880-6 1.100000+2 6.161480-6 1.150000+2 6.498050-6   5 3261   41
 1.200000+2 6.845040-6 1.275000+2 9.625600-6 1.350000+2 1.123550-5   5 3261   42
 1.425000+2 1.150560-5 1.500000+2 1.173600-5 1.600000+2 1.145350-5   5 3261   43
 1.700000+2 1.029860-5 1.800000+2 1.012130-5 1.900000+2 9.943080-6   5 3261   44
 2.000000+2 9.766110-6 2.100000+2 9.630200-6 2.200000+2 9.627240-6   5 3261   45
 2.300000+2 9.617160-6 2.400000+2 9.583070-6 2.550000+2 9.519600-6   5 3261   46
 2.700000+2 9.572970-6 2.800000+2 9.653120-6 3.000000+2 9.562270-6   5 3261   47
 3.200000+2 9.451120-6 3.400000+2 9.065470-6 3.600000+2 8.628360-6   5 3261   48
 3.800000+2 8.821620-6 4.000000+2 8.979990-6 4.250000+2 9.100310-6   5 3261   49
 4.500000+2 1.032760-5 4.750000+2 1.047410-5 5.000000+2 1.037680-5   5 3261   50
 5.250000+2 1.026980-5 5.500000+2 1.015590-5 5.750000+2 9.242230-6   5 3261   51
 6.000000+2 8.772760-6 6.300000+2 8.665730-6 6.600000+2 8.555090-6   5 3261   52
 6.900000+2 8.442560-6 7.200000+2 8.623140-6 7.600000+2 9.156590-6   5 3261   53
 8.000000+2 8.877860-6 8.400000+2 8.617360-6 8.800000+2 8.373430-6   5 3261   54
 9.200000+2 8.144430-6 9.600000+2 6.714220-6 1.000000+3 6.599740-6   5 3261   55
 1.050000+3 6.510950-6 1.100000+3 6.420590-6 1.150000+3 6.329540-6   5 3261   56
 1.200000+3 6.665050-6 1.275000+3 7.028200-6 1.350000+3 7.032570-6   5 3261   57
 1.425000+3 7.017250-6 1.500000+3 7.019420-6 1.600000+3 7.027810-6   5 3261   58
 1.700000+3 6.731150-6 1.800000+3 6.461120-6 1.900000+3 6.214060-6   5 3261   59
 2.000000+3 5.646760-6 2.100000+3 5.249110-6 2.200000+3 5.048330-6   5 3261   60
 2.300000+3 4.863300-6 2.400000+3 4.652010-6 2.550000+3 4.444540-6   5 3261   61
 2.700000+3 4.373480-6 2.800000+3 4.305450-6 3.000000+3 4.213630-6   5 3261   62
 3.200000+3 4.217830-6 3.400000+3 4.393640-6 3.600000+3 4.218130-6   5 3261   63
 3.800000+3 4.057490-6 4.000000+3 3.892560-6 4.250000+3 3.444410-6   5 3261   64
 4.500000+3 3.183910-6 4.750000+3 3.021920-6 5.000000+3 2.875680-6   5 3261   65
 5.250000+3 2.743000-6 5.500000+3 2.701270-6 5.750000+3 2.631570-6   5 3261   66
 6.000000+3 2.550820-6 6.300000+3 2.468740-6 6.600000+3 2.392380-6   5 3261   67
 6.900000+3 2.282150-6 7.200000+3 2.169230-6 7.600000+3 2.150790-6   5 3261   68
 8.000000+3 2.129710-6 8.400000+3 2.106800-6 8.800000+3 2.109330-6   5 3261   69
 9.200000+3 2.204120-6 9.600000+3 2.200980-6 1.000000+4 2.193700-6   5 3261   70
 1.050000+4 2.182090-6 1.100000+4 2.167610-6 1.150000+4 2.177070-6   5 3261   71
 1.200000+4 2.144030-6 1.275000+4 2.078160-6 1.350000+4 2.016440-6   5 3261   72
 1.425000+4 1.958510-6 1.500000+4 1.695160-6 1.600000+4 1.697580-6   5 3261   73
 1.700000+4 1.700970-6 1.800000+4 1.698730-6 1.900000+4 1.809540-6   5 3261   74
 2.000000+4 1.893700-6 2.100000+4 1.925290-6 2.200000+4 1.948840-6   5 3261   75
 2.300000+4 1.965840-6 2.400000+4 2.023550-6 2.550000+4 2.043970-6   5 3261   76
 2.700000+4 2.008780-6 2.800000+4 1.967420-6 3.000000+4 1.900110-6   5 3261   77
 3.200000+4 1.707590-6 3.400000+4 1.667640-6 3.600000+4 1.628970-6   5 3261   78
 3.800000+4 1.591700-6 4.000000+4 1.557210-6 4.250000+4 1.567120-6   5 3261   79
 4.500000+4 1.578050-6 4.750000+4 1.583070-6 5.000000+4 1.583740-6   5 3261   80
 5.250000+4 1.620010-6 5.500000+4 1.644700-6 5.750000+4 1.663240-6   5 3261   81
 6.000000+4 1.677770-6 6.300000+4 1.688070-6 6.600000+4 1.768180-6   5 3261   82
 6.900000+4 1.805570-6 7.200000+4 1.766160-6 7.600000+4 1.722940-6   5 3261   83
 8.000000+4 1.681690-6 8.400000+4 1.562660-6 8.800000+4 1.403960-6   5 3261   84
 9.200000+4 1.386910-6 9.600000+4 1.369550-6 1.000000+5 1.349850-6   5 3261   85
 1.050000+5 1.327960-6 1.100000+5 1.436230-6 1.150000+5 1.453630-6   5 3261   86
 1.200000+5 1.430200-6 1.275000+5 1.401980-6 1.350000+5 1.374010-6   5 3261   87
 1.425000+5 1.243710-6 1.500000+5 1.217780-6 1.600000+5 1.190650-6   5 3261   88
 1.700000+5 1.164030-6 1.800000+5 1.175630-6 1.900000+5 1.177480-6   5 3261   89
 2.000000+5 1.163060-6 2.100000+5 1.148030-6 2.200000+5 1.132640-6   5 3261   90
 2.300000+5 1.117040-6 2.400000+5 1.093810-6 2.550000+5 1.065750-6   5 3261   91
 2.700000+5 1.043270-6 2.800000+5 1.017500-6 3.000000+5 9.995171-7   5 3261   92
 3.200000+5 9.544370-7 3.400000+5 9.115330-7 3.600000+5 8.726580-7   5 3261   93
 3.800000+5 8.158470-7 4.000000+5 7.633710-7 4.250000+5 7.237980-7   5 3261   94
 4.500000+5 6.882980-7 4.750000+5 6.590820-7 5.000000+5 6.560130-7   5 3261   95
 5.250000+5 6.221820-7 5.500000+5 5.915040-7 5.750000+5 5.635640-7   5 3261   96
 6.000000+5 5.356170-7 6.300000+5 4.994740-7 6.600000+5 4.621300-7   5 3261   97
 6.900000+5 4.304270-7 7.200000+5 3.973750-7 7.600000+5 3.638180-7   5 3261   98
 8.000000+5 3.281270-7 8.400000+5 2.942850-7 8.800000+5 2.696590-7   5 3261   99
 9.200000+5 2.476120-7 9.600000+5 2.277870-7 1.000000+6 1.980600-7   5 3261  100
 1.100000+6 1.658990-7 1.200000+6 1.409460-7 1.300000+6 1.207490-7   5 3261  101
 1.400000+6 1.063150-7 1.500000+6 9.468950-8 1.600000+6 8.475520-8   5 3261  102
 1.700000+6 7.750590-8 1.800000+6 7.182330-8 1.900000+6 6.633510-8   5 3261  103
 2.000000+6 6.146850-8 2.100000+6 5.712890-8 2.200000+6 5.465120-8   5 3261  104
 2.300000+6 5.141490-8 2.400000+6 4.784650-8 2.500000+6 4.461470-8   5 3261  105
 2.600000+6 4.167700-8 2.700000+6 3.899790-8 2.800000+6 3.602740-8   5 3261  106
 2.900000+6 3.264290-8 3.000000+6 3.034190-8 3.100000+6 2.822550-8   5 3261  107
 3.200000+6 2.627430-8 3.300000+6 2.447150-8 3.400000+6 2.280230-8   5 3261  108
 3.500000+6 2.125370-8 3.600000+6 1.977250-8 3.700000+6 1.833540-8   5 3261  109
 3.800000+6 1.717750-8 3.900000+6 1.609540-8 4.000000+6 1.508240-8   5 3261  110
 4.100000+6 1.413300-8 4.200000+6 1.324180-8 4.300000+6 1.240440-8   5 3261  111
 4.400000+6 1.161640-8 4.500000+6 1.087410-8 4.600000+6 1.017420-8   5 3261  112
 4.700000+6 9.568950-9 4.800000+6 9.026000-9 4.900000+6 8.504110-9   5 3261  113
 5.000000+6 8.009560-9 5.100000+6 7.540460-9 5.200000+6 7.095180-9   5 3261  114
 5.300000+6 6.672100-9 5.400000+6 6.269860-9 5.500000+6 5.887110-9   5 3261  115
 5.600000+6 5.522630-9 5.700000+6 5.175310-9 5.800000+6 4.844140-9   5 3261  116
 5.900000+6 4.528140-9 6.000000+6 4.180420-9 6.100000+6 3.847490-9   5 3261  117
 6.200000+6 3.631900-9 6.300000+6 3.425480-9 6.400000+6 3.227770-9   5 3261  118
 6.500000+6 3.038290-9 6.600000+6 2.856590-9 6.700000+6 2.682290-9   5 3261  119
 6.800000+6 2.514980-9 6.900000+6 2.354320-9 7.000000+6 2.199970-9   5 3261  120
 7.100000+6 2.051610-9 7.200000+6 1.908960-9 7.300000+6 1.771740-9   5 3261  121
 7.400000+6 1.639680-9 7.500000+6 1.512550-9 7.600000+6 1.390120-9   5 3261  122
 7.700000+6 1.275550-9 7.800000+6 1.212050-9 7.900000+6 1.146370-9   5 3261  123
 8.000000+6 1.082950-9 8.100000+6 1.021680-9 8.200000+6 9.62477-10   5 3261  124
 8.300000+6 9.05251-10 8.400000+6 8.49915-10 8.500000+6 7.96392-10   5 3261  125
 8.600000+6 7.44610-10 8.700000+6 6.94493-10 8.800000+6 6.45977-10   5 3261  126
 8.900000+6 5.98998-10 9.000000+6 5.53493-10 9.100000+6 5.09405-10   5 3261  127
 9.200000+6 4.66680-10 9.300000+6 4.25266-10 9.400000+6 3.85111-10   5 3261  128
 9.500000+6 3.46167-10 9.600000+6 3.08392-10 9.700000+6 2.71739-10   5 3261  129
 9.800000+6 2.36170-10 9.900000+6 2.02189-10 1.000000+7 2.33469-10   5 3261  130
 1.010000+7 2.21827-10 1.020000+7 2.10502-10 1.030000+7 1.99485-10   5 3261  131
 1.040000+7 1.88763-10 1.050000+7 1.78329-10 1.060000+7 1.68171-10   5 3261  132
 1.070000+7 1.58280-10 1.080000+7 1.48649-10 1.090000+7 1.39267-10   5 3261  133
 1.100000+7 1.30128-10 1.110000+7 1.21223-10 1.120000+7 1.12544-10   5 3261  134
 1.130000+7 1.04086-10 1.140000+7 9.58391-11 1.150000+7 8.77991-11   5 3261  135
 1.160000+7 7.99586-11 1.170000+7 7.23118-11 1.180000+7 6.48525-11   5 3261  136
 1.190000+7 5.75752-11 1.200000+7 5.04743-11 1.210000+7 4.35446-11   5 3261  137
 1.220000+7 3.67807-11 1.230000+7 3.01785-11 1.240000+7 2.37325-11   5 3261  138
 1.250000+7 1.74385-11 1.260000+7 1.12923-11 1.270000+7 5.28914-12   5 3261  139
 1.280000+7 1.56128-11 1.290000+7 2.44614-11 1.300000+7 2.35006-11   5 3261  140
 1.310000+7 2.25604-11 1.320000+7 2.16400-11 1.330000+7 2.07392-11   5 3261  141
 1.340000+7 1.98571-11 1.350000+7 1.89935-11 1.360000+7 1.81477-11   5 3261  142
 1.370000+7 1.73193-11 1.380000+7 1.65079-11 1.390000+7 1.57131-11   5 3261  143
 1.400000+7 1.49343-11 1.410000+7 1.41713-11 1.420000+7 1.34236-11   5 3261  144
 1.430000+7 1.26908-11 1.440000+7 1.19725-11 1.450000+7 1.12685-11   5 3261  145
 1.460000+7 1.05782-11 1.470000+7 9.90147-12 1.480000+7 9.23794-12   5 3261  146
 1.490000+7 8.58725-12 1.500000+7 7.94911-12 1.510000+7 7.32323-12   5 3261  147
 1.520000+7 6.70926-12 1.530000+7 6.10701-12 1.540000+7 5.51614-12   5 3261  148
 1.550000+7 4.93639-12 1.560000+7 4.36753-12 1.570000+7 3.80931-12   5 3261  149
 1.580000+7 3.26147-12 1.590000+7 2.72376-12 1.600000+7 2.19595-12   5 3261  150
 1.610000+7 1.67786-12 1.620000+7 1.16922-12 1.630000+7 6.69830-13   5 3261  151
 1.640000+7 3.58758-13 1.650000+7 1.32412-12 1.660000+7 1.28397-12   5 3261  152
 1.670000+7 1.24448-12 1.680000+7 1.20565-12 1.690000+7 1.16746-12   5 3261  153
 1.700000+7 1.12991-12 1.710000+7 1.09297-12 1.720000+7 1.05663-12   5 3261  154
 1.730000+7 1.02089-12 1.740000+7 9.85720-13 1.750000+7 9.51123-13   5 3261  155
 1.760000+7 9.17082-13 1.770000+7 8.83583-13 1.780000+7 8.50620-13   5 3261  156
 1.790000+7 1.78325-11 1.800000+7 0.000000+0                         5 3261  157
 0.000000+0 0.000000+0          0          0          0          0   5 3  099999
 0.000000+0 0.000000+0          0          0          0          0   5 0  0    0
 0.000000+0 0.000000+0          0          0          0          0   0 0  0    0
 6.000000+0 0.000000+0         -1          0         34          0   6 1451    1
 0.000000+0 0.000000+0          0          0          0          6   6 1451    2
 1.000000+0 1.800000+7          0          0         10       2002   6 1451    3
 0.000000+0 0.000000+0          1          0         12          2   6 1451    4
                                                                     6 1451    5
 BIG-TEN = 10 PER-CENT ENRICHED URANIUM CYLINDRICAL                  6 1451    6
----IRDF-2002         MATERIAL    6         REVISION I               6 1451    7
-----INCIDENT NEUTRON DATA                                           6 1451    8
------ENDF-6 FORMAT                                                  6 1451    9
           CRITICAL ASSEMBLY (LASL)                                  6 1451   10
        REF. J.GRUNDL AND C.EISENHAUER, BENCHMARK NEUTRON FIELDS     6 1451   11
